CREDIT_CARD_EXCEED_MONTHS,LOAN_AMOUNT,LOAN_TENURE_YEAR,MORE_THAN_ONE_PRODUCTS,NUMBER_OF_DEPENDENTS,YEARS_TO_FINANCIAL_FREEDOM,NUMBER_OF_CREDIT_CARD_FACILITY,NUMBER_OF_PROPERTIES,NUMBER_OF_BANK_PRODUCTS,NUMBER_OF_LOAN_TO_APPROVE,YEARS_FOR_PROPERTY_TO_COMPLETION,NUMBER_OF_SIDE_INCOME,MONTHLY_SALARY,TOTAL_SUM_OF_LOAN,TOTAL_INCOME_FOR_JOIN_APPLICATION,SCORE,EMP_TYPE_Employee,EMP_TYPE_Employer,EMP_TYPE_Fresh Graduate,EMP_TYPE_Government,EMP_TYPE_Self-Employed,CC_TYPE_Gold,CC_TYPE_Normal,CC_TYPE_Not Specified,CC_TYPE_Platinum,PRO_TYPE_Bungalow,PRO_TYPE_Condominium,PRO_TYPE_Flat,PRO_TYPE_Not Specified,PRO_TYPE_Terrace,STATE_Johor,STATE_Kedah,STATE_Kuala Lumpur,STATE_Negeri Sembilan,STATE_Pulau Pinang,STATE_Sabah,STATE_Sarawak,STATE_Selangor,STATE_Terengganu,DECISION
4,614113,20,0,2,15,5,2,2,1,10,3,9332,1030615,8000,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,666159,10,1,2,11,5,3,2,3,10,3,9282,1426709,8205,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,539990,20,0,2,11,5,3,2,1,10,2,9735,1400765,13224,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,121616,18,1,2,11,5,2,2,2,10,2,10960,421251,12227,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,316588,19,0,2,11,5,3,3,3,10,1,7527,804894,7614,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,401795,14,1,2,11,5,2,3,1,10,2,5738,569987,13814,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,325776,13,0,2,11,5,2,3,2,10,3,11075,1049173,11513,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,442615,17,1,2,11,5,3,2,2,10,1,4449,1291072,13089,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,758621,12,0,2,11,5,2,3,2,10,1,4686,624411,13042,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,493098,23,1,2,11,5,2,3,1,10,2,7824,808669,13491,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,251879,20,0,2,11,5,3,2,2,10,1,10672,470683,13049,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,729265,12,1,2,9,5,2,3,3,10,3,5828,1283187,13296,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,543417,20,0,2,13,3,3,3,2,10,2,6322,584462,10326,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,480536,10,1,2,11,3,3,3,1,10,3,4971,1141813,12053,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,270087,13,0,2,11,5,3,3,3,10,1,8755,1023017,16626,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,638027,17,1,2,11,5,3,3,1,10,2,11559,823478,11084,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,744346,21,0,2,9,5,3,3,1,10,1,6465,934811,15799,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,504652,10,1,2,11,5,3,3,1,10,3,12013,973818,16520,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,556663,18,0,2,11,5,2,1,3,10,1,4626,903774,18121,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,536163,23,1,2,11,5,3,1,1,10,1,8375,1319488,18381,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,541004,22,0,2,11,5,3,3,1,10,2,10342,1030112,13645,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,174606,23,1,2,12,5,3,1,2,10,3,8523,1329843,12645,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,286954,11,0,2,11,5,3,3,2,10,3,8120,896387,7595,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,472144,12,1,2,11,5,3,3,1,10,2,5355,930533,9805,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,325522,12,0,2,11,4,3,3,2,10,2,3690,1317165,13185,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,561827,15,1,2,11,5,3,3,3,10,1,7295,1310838,16627,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,303442,16,0,2,11,5,2,3,1,10,1,8816,1342002,13419,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,466117,20,1,2,15,5,3,2,3,10,2,10902,613608,14541,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,739671,17,0,2,11,5,3,3,1,10,2,6587,823478,11084,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,158951,23,1,2,11,5,2,3,3,10,2,10347,1189591,9621,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,768227,20,0,2,11,5,3,2,3,10,1,7841,739375,13049,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,126466,14,1,2,13,4,3,3,1,10,2,8067,1234236,13252,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,622209,13,0,2,14,5,2,3,3,10,1,6615,1253154,13756,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,528103,19,1,2,11,5,2,3,1,10,2,8214,1087889,14007,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,390155,20,0,2,15,5,3,3,3,10,1,4343,595413,13922,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,113707,18,1,2,15,3,3,2,1,10,1,3851,541604,17967,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,757294,19,0,2,11,5,3,1,1,10,1,10247,1281373,13345,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,662723,15,1,2,11,4,2,2,2,10,3,11249,1205774,12354,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,545674,13,0,2,14,3,2,3,1,10,2,5620,604906,13252,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,724673,14,1,2,11,4,3,3,1,10,2,7163,782086,11513,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,668190,23,0,2,11,5,3,3,2,10,3,8816,659481,14467,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,482458,13,1,2,11,3,2,3,1,10,1,12261,555916,7749,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,307783,14,0,2,11,5,3,3,1,10,1,9956,1119465,13490,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,718250,20,1,2,15,5,3,3,1,10,2,9493,841883,15408,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,408479,10,0,2,11,3,3,3,1,10,1,6076,792275,12516,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,418743,16,1,2,11,3,2,2,3,10,3,8833,458970,14283,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,544981,20,0,2,9,4,2,1,3,10,1,7582,519139,9378,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,158830,12,1,2,13,5,3,2,3,10,3,7954,779708,11452,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,440715,22,0,2,8,5,2,3,2,10,2,9878,992639,13141,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,186962,20,1,2,11,4,3,2,1,10,1,9052,818928,14496,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,752211,19,0,2,11,5,2,3,1,10,2,8381,1252615,14170,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,181808,20,1,2,15,5,3,3,1,10,3,12014,1243171,16992,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,640073,12,0,2,11,5,3,3,1,10,2,4453,1142989,9588,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,281381,23,1,2,15,5,2,3,1,10,3,12132,1435664,13611,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,515156,17,0,2,11,5,3,3,1,10,1,3740,984853,18158,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,536508,12,1,2,11,5,3,3,1,10,2,7833,1416719,13128,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,588891,21,0,2,11,5,3,3,2,10,1,9590,1054636,11753,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,641364,17,1,2,15,5,3,3,2,10,1,10755,1295815,8201,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,124163,11,0,2,11,5,3,3,3,10,2,5738,1200841,12204,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,230698,19,1,2,11,5,3,3,2,10,3,7725,1083607,14007,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,116437,20,0,2,11,5,3,3,1,10,1,8539,1072765,13722,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,275773,12,1,2,11,5,3,3,3,10,2,6023,600262,13042,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,455895,15,0,2,15,5,3,2,3,10,3,8797,421344,13321,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,759235,24,1,2,15,5,3,3,2,10,2,4004,431456,13611,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,184394,17,0,2,15,5,2,3,2,10,1,10899,752183,15088,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,614799,19,1,2,11,5,3,3,3,10,3,9025,506801,11104,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,576752,13,0,2,15,5,3,2,1,10,1,8230,627257,16750,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,649450,24,1,2,11,5,2,3,3,10,1,8726,511901,8057,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,193519,11,0,2,11,5,3,3,3,10,1,7049,1248725,15827,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,581126,10,1,2,11,5,3,3,2,10,2,5736,1265338,15414,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,642934,22,0,2,11,5,2,3,3,10,1,5417,1261763,8687,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,626874,23,1,2,11,3,3,2,3,10,1,8302,759568,15383,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4,382808,22,0,2,11,5,3,3,2,10,3,4964,901445,16887,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,406400,15,1,2,11,3,3,3,3,10,1,4456,555742,19295,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,552662,10,0,2,11,5,3,1,2,10,1,12513,1306813,12599,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,273102,11,1,2,11,5,3,3,2,10,2,5779,960559,13042,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,483338,10,0,2,11,5,2,3,3,10,1,5582,1316906,12053,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,478099,19,1,2,11,5,3,3,2,10,2,3946,1048240,14815,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,606341,17,0,2,15,5,2,3,1,10,1,8436,708910,13642,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,629996,24,1,2,11,5,2,3,2,10,1,12245,462597,14781,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4,194781,11,0,2,11,5,3,3,1,10,2,5738,1060182,13118,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4,698049,12,1,2,11,5,3,2,2,10,1,7472,750303,8674,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,798549,22,0,2,11,4,2,3,2,10,2,8974,673946,11371,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,596816,20,1,2,11,3,3,3,1,10,2,7241,958526,7587,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,198093,20,0,2,11,5,3,3,2,10,1,4344,817300,17362,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4,394827,13,1,2,11,5,3,3,1,10,2,5738,1334156,13814,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,622616,20,0,2,11,5,3,3,2,10,2,6427,1114332,16751,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,656740,20,1,2,11,5,3,3,1,10,2,4693,1042157,15534,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,771770,17,0,2,11,5,3,2,2,10,1,11433,508500,17103,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,550668,24,1,2,11,4,3,3,1,10,2,6090,1367194,13611,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,181127,16,0,2,11,4,2,1,2,10,2,4675,1360757,12227,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,352969,19,1,2,15,4,2,3,2,10,1,8337,1344679,19064,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,193485,20,0,2,15,4,2,2,1,10,3,8938,1312040,12877,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,444649,15,1,2,5,4,2,1,1,10,1,9155,1046528,13485,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,481879,17,0,2,5,4,2,1,1,10,1,7636,998759,16101,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,649792,12,1,2,12,4,2,3,1,10,1,7667,1186048,10961,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,784320,17,0,2,12,4,2,3,2,10,2,8308,1237389,13419,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,392487,20,1,2,12,4,2,1,2,10,1,12187,1076827,16494,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,319486,15,0,2,12,4,2,2,2,10,2,4548,1281808,11003,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,262829,16,1,2,12,4,2,2,2,10,1,6904,852201,13585,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,567578,23,0,2,13,4,2,3,3,10,3,8567,1295481,14303,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,451696,13,1,2,12,4,2,3,1,10,1,6155,986496,16654,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,794029,11,0,2,12,3,2,3,2,10,2,10328,1161224,18360,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,572922,14,1,2,14,4,2,3,3,10,1,9009,1156049,17459,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,508528,15,0,2,13,4,2,3,2,10,2,9534,1174842,14856,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,342691,19,1,2,12,4,2,3,3,10,1,7667,1348551,19118,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,597047,16,0,2,12,4,2,3,3,10,1,5706,867715,13945,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,790337,13,1,2,12,4,2,1,3,10,2,9345,1121604,17425,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,303147,12,0,2,12,3,2,2,1,10,3,10479,1015128,15100,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6,622616,20,1,2,12,4,2,3,3,10,1,6749,699890,9430,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,241560,17,0,2,12,4,2,3,3,10,1,7022,660307,19554,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,501093,22,1,2,12,4,2,2,1,10,2,8073,675616,14951,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,622616,13,0,2,12,4,2,3,1,10,1,10202,1093779,18521,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,387842,20,1,2,12,4,2,3,3,10,3,3969,1057396,7961,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,193662,19,0,2,16,4,2,3,3,10,1,5027,953311,9929,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,553959,22,1,2,12,4,2,3,3,10,1,11391,1235688,9802,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,622616,15,0,2,12,4,2,3,1,10,2,8621,644625,9474,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,378309,15,1,2,12,4,2,1,2,10,1,5536,1194764,12227,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,469692,21,0,2,12,4,2,1,2,10,1,5768,1239117,14473,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,540418,19,1,2,12,4,2,3,3,10,2,4470,1129601,15912,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,633691,17,0,2,12,4,2,3,3,10,2,8235,679806,15835,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,173002,15,1,2,12,4,2,3,2,10,1,5665,935944,9824,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,477653,19,0,2,12,4,2,3,2,10,3,6564,981908,13345,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,467759,14,1,2,12,4,2,3,3,10,1,7274,955825,15691,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,100837,21,0,2,12,4,2,3,3,10,3,4844,876740,12731,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,512246,18,1,2,15,3,2,2,1,10,1,5184,1346080,9524,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,260794,16,0,2,13,4,2,3,3,10,2,8909,884702,12333,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,301909,14,1,2,12,4,2,3,3,10,2,4268,715112,11533,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,105876,16,0,2,12,4,2,2,3,10,1,11070,851848,9436,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,474268,10,1,2,12,4,2,3,1,10,1,9883,1161619,13042,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,532050,22,0,2,12,4,2,3,1,10,2,7639,879381,11407,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,622616,18,1,2,12,4,2,3,1,10,1,6544,757700,12954,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,699890,18,0,2,12,4,2,3,3,10,2,11757,948346,14917,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6,525276,17,1,2,12,4,2,3,3,10,1,7060,991818,13501,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,289302,20,0,2,12,4,2,3,1,10,3,3606,915964,13345,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,763190,20,1,2,12,4,2,2,1,10,3,10307,1426668,12198,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,215773,19,0,2,12,4,2,3,3,10,2,11567,857062,15472,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,383883,22,1,2,12,4,2,1,2,10,1,12543,1041400,15092,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,616297,17,0,2,12,4,2,3,3,10,1,4726,915568,16243,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,420489,13,1,2,12,4,2,3,2,10,3,10431,847561,8436,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,504539,12,0,2,12,4,2,3,3,10,1,5362,1136724,18015,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,156946,15,1,2,12,4,2,1,1,10,2,7438,488177,12227,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,158840,17,0,2,15,3,2,3,1,10,3,12432,604652,19054,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,298701,21,1,2,12,4,2,3,1,10,1,8474,662611,7625,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,655565,22,0,2,12,4,2,2,3,10,1,7933,862042,12048,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,472180,20,1,2,12,4,2,1,2,10,1,8964,1238699,17650,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,125416,12,0,2,15,3,2,2,3,10,2,8474,903003,9323,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,221509,14,1,2,12,4,2,3,2,10,3,10902,1016016,14631,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6,356561,10,0,2,12,4,2,3,2,10,3,9137,511073,13266,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,469692,22,1,2,9,4,2,3,1,10,1,5826,1057718,15706,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,700606,11,0,2,12,4,2,3,3,10,1,6898,1363624,15061,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,390924,23,1,2,12,4,2,3,3,10,2,7803,1268379,13611,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6,452345,10,0,2,12,3,2,2,1,10,3,5405,1347706,12492,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6,361516,22,1,2,15,4,2,3,3,10,3,3833,1186678,13147,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,438432,17,0,2,12,3,2,3,2,10,1,6656,1427823,15843,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,404358,13,1,2,14,4,2,2,3,10,1,8729,889001,15146,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,198318,10,0,2,12,4,2,3,1,10,1,11262,1011662,8031,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,572922,13,1,2,12,4,2,3,3,10,1,6090,754040,16103,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
