CREDIT_CARD_EXCEED_MONTHS,LOAN_AMOUNT,LOAN_TENURE_YEAR,MORE_THAN_ONE_PRODUCTS,NUMBER_OF_DEPENDENTS,YEARS_TO_FINANCIAL_FREEDOM,NUMBER_OF_CREDIT_CARD_FACILITY,NUMBER_OF_PROPERTIES,NUMBER_OF_BANK_PRODUCTS,NUMBER_OF_LOAN_TO_APPROVE,YEARS_FOR_PROPERTY_TO_COMPLETION,NUMBER_OF_SIDE_INCOME,MONTHLY_SALARY,TOTAL_SUM_OF_LOAN,TOTAL_INCOME_FOR_JOIN_APPLICATION,SCORE,EMP_TYPE_Employee,EMP_TYPE_Employer,EMP_TYPE_Fresh Graduate,EMP_TYPE_Government,EMP_TYPE_Self-Employed,CC_TYPE_Gold,CC_TYPE_Normal,CC_TYPE_Not Specified,CC_TYPE_Platinum,PRO_TYPE_Bungalow,PRO_TYPE_Condominium,PRO_TYPE_Flat,PRO_TYPE_Not Specified,PRO_TYPE_Terrace,STATE_Johor,STATE_Kedah,STATE_Kuala Lumpur,STATE_Negeri Sembilan,STATE_Pulau Pinang,STATE_Sabah,STATE_Sarawak,STATE_Selangor,STATE_Terengganu,DECISION
0.16666666666666666,0.11385348724826075,0.7142857142857142,1.0,0.0,0.1428571428571429,1.0,0.0,0.25,0.5,0.3333333333333335,1.0,0.34770018933066044,0.7857400208405966,0.4205420141116101,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.16666666666666666,0.8475939116485615,0.1428571428571429,0.0,0.0,0.1428571428571429,1.0,0.0,0.25,0.5,0.3333333333333335,1.0,0.6558636819244903,0.13222805012231464,0.5559653624118024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.5383767446249396,0.7142857142857142,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,0.0,0.6408286000668224,0.5766707681012624,0.3987331622835151,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.8288659115799346,0.1428571428571429,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,0.5,0.5027285889297248,0.5348555579618168,0.5527581783194355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.6828935968225737,0.5,1.0,0.0,0.3571428571428571,1.0,0.0,0.25,0.5,0.0,0.0,0.5547388350595834,0.995756132000804,0.8638550352790251,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.8831498039843644,0.8571428571428572,0.0,0.0,0.2142857142857143,0.5,0.0,0.25,0.0,0.0,0.0,0.47800423209711546,0.7795140625470395,0.5198845413726747,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.19453586757292327,0.4285714285714286,1.0,0.0,0.2142857142857143,0.75,0.0,0.25,1.0,0.0,0.0,0.7389464305601958,0.531845033751861,0.6072001282873636,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.6064946799841013,0.4285714285714286,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,0.0,0.1959015480565765,0.886743108084617,0.39031430404105194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.019561531180926295,0.8571428571428572,1.0,0.0,0.2142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.5526227865018376,0.09948811377062328,0.46680564464400254,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.25183076601938137,0.5714285714285714,0.0,0.0,0.7142857142857143,1.0,0.0,0.25,1.0,0.0,0.0,0.7230203808887403,0.3901046982629275,0.4534156510583707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.7318303085065924,0.7857142857142858,1.0,0.0,0.6428571428571429,1.0,0.0,0.25,1.0,0.0,0.0,0.65842521438913,0.2325872736401413,0.46415971776779985,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.5950797359007426,0.7142857142857142,0.0,0.0,0.2142857142857143,0.5,0.0,0.25,1.0,0.0,0.5,0.6887181200579129,0.38883445127369454,0.46680564464400254,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.44468670382051767,0.7142857142857142,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,1.0,0.0,0.5,0.8065486134313398,0.5573771924628127,0.1625240538806928,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.5843339042711678,0.5714285714285714,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,1.0,0.9355162044771133,0.4053233837126756,0.5198845413726747,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.2613899238527152,0.0,1.0,0.0,0.2142857142857143,0.5,0.0,0.0,1.0,0.0,0.5,0.3903552734157479,0.4901609270860747,0.07208146247594616,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.49620264385202884,0.9285714285714286,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,0.0,0.16761331996881618,0.2071959297712681,0.5819435535599744,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9593685751622025,0.6428571428571428,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,1.0,0.0,0.0,0.6438356164383561,0.6218130930611302,0.4742623476587555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.572478604128481,0.7142857142857142,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,0.0,0.10780710546831501,0.7394226203020041,0.9716164207825528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.46785400766905805,0.7857142857142858,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,0.5,0.9497716894977168,0.4664515922274092,0.7589801154586273,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.7074491660399694,0.4285714285714286,0.0,0.0,0.2142857142857143,0.25,0.0,0.25,1.0,0.0,1.0,0.6791402160596947,0.23230175940861653,0.38686658114175754,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.415380150235762,0.7857142857142858,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,0.5,0.44704310056799196,0.9236618462670957,0.5081783194355356,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.03172851191105952,0.5714285714285714,0.0,0.0,0.7142857142857143,0.5,0.0,0.25,0.5,0.0,1.0,0.7977503062701858,0.7171515391062239,0.37932969852469534,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.7040850173139995,0.2857142857142858,1.0,0.0,0.2142857142857143,0.75,0.0,0.25,0.5,0.0,0.0,0.2138322753090544,0.28270570377801363,0.32480756895445795,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.24129224487228243,0.9285714285714286,0.0,0.0,0.2142857142857143,0.0,0.0,0.25,0.0,0.0,1.0,0.4766677803764339,0.20999474614968516,0.1610808210391277,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.5509054464038065,0.7142857142857142,1.0,0.0,0.2142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.25158703641830943,0.18061785668156716,0.14929441949967925,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.1625156912589322,0.07142857142857151,0.0,0.0,0.2142857142857143,0.25,0.0,0.25,1.0,0.0,0.5,0.8946430560196013,0.2516730259944199,0.13101347017318798,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.3963619154916689,0.8571428571428572,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,1.0,0.7319300590266176,0.3634023196574606,0.10687940987812705,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.23690441128112158,0.6428571428571428,0.0,0.0,0.2142857142857143,0.5,0.0,0.25,0.0,0.0,0.5,0.8663548279318409,0.2327368287137972,0.32809493264913403,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.18332537451710954,0.7142857142857142,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,1.0,0.06637710212718567,0.933326600117896,0.46680564464400254,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.39823485847127815,0.5714285714285714,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,1.0,0.4292237442922375,0.35307330820678606,0.5198845413726747,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9030973615809355,0.07142857142857151,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,1.0,0.0,0.0,0.7854994988306045,0.6723384295357674,0.3236850545221296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.2484909226603225,0.9285714285714286,0.0,0.0,0.7142857142857143,1.0,0.0,0.25,0.0,0.0,0.0,0.2864461521327542,0.20545176800317755,0.7978672225785759,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.9722561385348725,0.8571428571428572,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,1.0,0.6868248134536139,0.16433966093728303,0.6804842847979473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.21241460952713195,0.5714285714285714,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,1.0,0.8107807105468314,0.5564109113051011,0.9484445157152019,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.6994212463220261,0.4285714285714286,1.0,0.0,0.2142857142857143,0.5,0.0,0.25,0.5,0.0,0.0,0.6222296469540036,0.3188174272448556,0.3778864656831302,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.10865356845678079,1.0,0.0,0.0,0.2142857142857143,0.5,0.0,0.25,1.0,0.0,1.0,0.31206147677915136,0.14825763483506693,0.5903624118024375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.6748184960982737,0.5714285714285714,1.0,0.0,0.07142857142857145,0.5,0.0,0.25,1.0,0.0,1.0,0.40383116159928717,0.20961017596028442,0.533434894162925,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.7376850424772029,0.0,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,0.5,0.5027285889297248,0.5348555579618168,0.04963117382937787,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.10068569729238214,0.3571428571428572,1.0,0.0,0.7142857142857143,1.0,0.0,0.25,0.5,0.0,1.0,0.4817908453057133,0.893933405262202,0.15394483643361134,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.7325151479624953,0.2857142857142858,0.0,0.0,0.2142857142857143,0.5,0.0,0.25,0.5,0.0,0.0,0.2618331662768682,0.4446583103578542,0.7727710070558049,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.7043738222620004,1.0,1.0,0.0,0.7142857142857143,1.0,0.33333333333333337,0.0,0.5,0.0,1.0,0.5567435126406057,0.13673218279514554,0.17647530468248884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.7234807001089452,0.4285714285714286,0.0,0.0,0.2142857142857143,0.5,0.0,0.25,0.5,0.0,0.0,0.5346920592493596,0.36289829963650344,0.9622354073123798,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.40297726447384596,0.0,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,0.0,0.03185209934291122,0.3236954476018261,0.8895926876202693,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.7115510541380602,0.5714285714285714,0.0,0.0,0.2142857142857143,1.0,0.0,0.0,0.5,0.0,0.0,0.4412518097783717,0.8669901847199387,0.44307248236048746,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.865770036915563,0.7142857142857142,1.0,0.0,0.6428571428571429,0.5,0.0,0.0,0.0,0.0,0.0,0.9905334669785053,0.6780263780189003,0.04049069916613213,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.6884652447550448,0.2857142857142858,0.0,0.0,0.2142857142857143,1.0,0.0,0.0,0.0,0.0,1.0,0.42788729257155583,0.5073102325775622,0.4528543938422065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.27585161716473605,0.0,1.0,0.0,0.2142857142857143,1.0,0.0,0.0,1.0,0.0,0.5,0.197460741730705,0.07933605316391529,0.5501122514432328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.11930503807364237,0.2857142857142858,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,1.0,0.0,1.0,0.6791402160596947,0.6632116854953914,0.44772289929441955,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.4463494768627204,0.5714285714285714,1.0,0.0,0.3571428571428571,1.0,0.0,0.25,0.0,0.0,0.5,0.4101793072725248,0.03628944150891361,0.533434894162925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9357351801599578,0.2142857142857143,0.0,0.0,0.2142857142857143,1.0,0.0,0.0,1.0,0.0,0.5,0.02973605078516539,0.9716059010159063,0.31991661321359843,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.6264736915849101,0.07142857142857151,1.0,0.0,0.6428571428571429,1.0,0.0,0.25,0.5,0.0,0.5,0.2339904220960018,0.3289405576850428,0.3187940987812701,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.9766854342225284,0.7142857142857142,0.0,0.0,0.2857142857142857,0.5,0.0,0.25,0.5,0.0,0.5,0.18933066042989194,0.5598730141465503,0.6928319435535599,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.7517678580109058,0.2142857142857143,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,0.5,0.8340572446820358,0.1692458442626692,0.45533996151379097,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.35228627718984207,1.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.5,0.6459516649961019,0.9809482374351887,0.38903143040410515,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.06477666227263759,0.1428571428571429,1.0,0.0,0.7142857142857143,1.0,0.0,0.25,0.5,0.0,0.0,0.9007684597393919,0.35247023222795304,0.45934894162924955,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.6311031491177151,0.9285714285714286,0.0,0.0,0.7142857142857143,1.0,0.0,0.25,1.0,0.0,0.0,0.9766120948880721,0.5001024549368227,0.4344932649134061,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.30391859703703283,0.7142857142857142,1.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,0.39581245127519765,0.37693802496015916,0.29890955740859526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.8789950159700557,0.5,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,1.0,0.0,0.0,0.6264617440694955,0.48859254108637196,0.44307248236048746,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.4959681685477114,0.07142857142857151,1.0,0.0,0.2142857142857143,0.5,0.0,0.0,0.0,0.0,0.0,0.24902550395366968,0.2935513600285903,0.4425112251443233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.39054149498022683,0.1428571428571429,0.0,0.0,0.2142857142857143,1.0,0.0,0.0,1.0,0.0,1.0,0.6138768236997438,0.16240418521133393,0.8729955099422706,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.3406368578021657,0.0,1.0,0.0,0.2142857142857143,1.0,0.0,0.25,1.0,0.0,0.0,0.4392471321973494,0.8880327778106886,0.7690025657472739,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.6508047935902458,0.4285714285714286,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,0.5,0.6558636819244903,0.7173894676324947,0.7407793457344451,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,0.4493947963639171,0.5,1.0,0.0,0.2142857142857143,0.5,0.0,0.25,1.0,0.0,0.5,0.5989531128187995,0.6816011327340125,0.794660038486209,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9999999999999999,0.4486384705347466,0.5714285714285714,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.5,0.0,0.5,0.2988083305490589,0.47421486014172776,0.724422706863374,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9999999999999999,0.2651915691830823,0.0,1.0,0.0,0.7142857142857143,0.25,0.0,0.25,0.5,0.0,0.0,0.14377993094999447,0.8023047019532475,0.2785439384220655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9999999999999999,0.3067894897874567,0.5,0.0,0.0,0.2142857142857143,1.0,0.0,0.25,0.0,0.0,0.5,0.5305713331105915,0.8237911045807554,0.5279025016035921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9999999999999999,0.30630052299430677,0.4285714285714286,1.0,0.0,0.2142857142857143,0.5,0.0,0.25,0.0,0.0,0.5,0.15848089987749198,0.575306320838363,0.46616420782552925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9999999999999999,0.7104630315369284,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,0.25,1.0,0.0,0.5,0.8307161153803317,0.6327762568695793,0.5850705580500322,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
